,Station ID,AQI,CO,Dew,Humidity,NO2,Pressure,PM10,PM2.5,Temperature,Wind,Data Time
799,1585,,3.0,23.0,78.0,4.0,,,,27.0,5.1,4/5/2021 19:00
800,13017,132.0,11.0,22.0,88.0,18.0,,94.0,132.0,24.0,3.0,4/5/2021 17:00
801,13020,92.0,5.0,22.0,88.0,9.0,,59.0,92.0,24.0,3.0,4/5/2021 17:00
802,13013,128.0,18.0,22.0,88.0,22.0,,93.0,128.0,24.0,3.0,4/5/2021 17:00
803,13014,120.0,13.0,22.0,88.0,,,73.0,120.0,24.0,3.0,4/5/2021 17:00
804,13252,110.0,,18.5,92.8,3.0,987.7,110.0,83.0,19.7,1.0,4/5/2021 20:00
805,8767,72.0,,19.0,48.0,,,,72.0,31.0,5.1,4/6/2021 19:00
806,8688,142.0,,23.0,83.0,,,,142.0,26.0,5.1,4/6/2021 19:00
807,8641,87.0,0.2,23.0,83.0,8.7,,,87.0,26.0,5.1,4/6/2021 19:00
808,13012,42.0,2.0,16.3,40.3,4.0,923.6,34.0,42.0,31.4,4.0,4/6/2021 19:00
809,12488,,9.0,24.0,88.0,,,,,26.0,4.8,4/6/2021 19:00
811,12976,114.0,5.0,24.0,100.0,6.0,,63.0,114.0,24.0,1.5,4/4/2021 2:00
812,13250,161.0,32.0,19.7,97.0,1.0,,76.0,161.0,20.2,2.0,4/6/2021 19:00
814,11778,50.0,98.0,11.0,68.6,4.0,,50.0,45.0,16.8,1.0,3/22/2021 13:00
815,12958,49.0,4.0,23.0,83.0,35.0,,49.0,43.0,26.0,5.1,4/6/2021 19:00
816,12957,51.0,4.0,22.5,78.5,5.0,,39.0,51.0,26.5,5.6,4/6/2021 19:00
817,13015,101.0,31.0,23.0,83.0,23.0,,75.0,101.0,26.0,5.1,4/6/2021 18:00
818,13018,71.0,6.0,23.0,83.0,10.0,,53.0,71.0,26.0,5.1,4/6/2021 18:00
819,13019,,11.0,23.0,83.0,33.0,,55.0,78.0,26.0,5.1,4/6/2021 18:00
820,13026,86.0,4.0,23.0,83.0,22.0,,56.0,86.0,26.0,5.1,4/6/2021 18:00
821,1584,50.0,5.0,23.5,80.5,10.0,,33.0,50.0,27.0,3.0,4/6/2021 19:00
822,1585,,3.0,23.0,78.0,3.0,,,,27.0,6.1,4/6/2021 19:00
823,13017,99.0,10.0,23.0,83.0,16.0,,75.0,99.0,26.0,5.1,4/6/2021 18:00
824,13020,69.0,5.0,23.0,83.0,9.0,,49.0,69.0,26.0,5.1,4/6/2021 18:00
825,13013,102.0,16.0,23.0,83.0,19.0,,76.0,102.0,26.0,5.1,4/6/2021 18:00
826,13014,,8.0,23.0,83.0,,,50.0,70.0,26.0,5.1,4/6/2021 18:00
827,13252,128.0,,19.7,80.7,11.0,985.6,128.0,114.0,23.2,1.0,4/6/2021 19:00
828,8767,82.0,,24.0,78.0,,,,82.0,28.0,2.3,4/11/2021 1:00
829,8688,153.0,,20.0,100.0,,,,153.0,20.0,1.5,4/11/2021 1:00
830,8641,157.0,0.1,20.0,100.0,6.9,,,157.0,20.0,1.5,4/11/2021 1:00
831,13012,49.0,2.0,17.2,82.9,3.0,926.8,37.0,49.0,20.2,1.0,4/7/2021 9:00
832,12488,,4.0,23.0,83.0,,,,,26.0,1.0,4/11/2021 2:00
833,13251,1.0,12.0,19.0,73.0,50.0,,1.0,1.0,24.0,3.6,2/26/2021 15:00
834,12976,114.0,5.0,24.0,100.0,6.0,,63.0,114.0,24.0,1.5,4/4/2021 2:00
835,13250,92.0,34.0,19.3,89.5,2.0,,45.0,92.0,21.1,1.0,4/11/2021 2:00
836,5507,,,22.1,98.2,,,,,22.4,1.0,4/11/2021 1:00
837,11778,50.0,98.0,11.0,68.6,4.0,,50.0,45.0,16.8,1.0,3/22/2021 13:00
838,12958,40.0,4.0,20.0,100.0,9.0,,31.0,40.0,20.0,1.5,4/11/2021 1:00
839,12957,84.0,6.0,20.0,100.0,16.0,,55.0,84.0,20.0,1.8,4/11/2021 2:00
840,13015,,40.0,19.0,93.0,45.0,,64.0,84.0,20.0,1.5,4/10/2021 21:00
841,13018,,7.0,19.0,93.0,15.0,,15.0,22.0,20.0,1.5,4/10/2021 21:00
842,13019,154.0,17.0,19.0,93.0,24.0,,85.0,154.0,20.0,1.5,4/10/2021 21:00
843,13026,104.0,12.0,19.0,93.0,54.0,,81.0,104.0,20.0,2.0,4/10/2021 21:00
844,1584,41.0,1.0,23.0,94.0,11.0,,22.0,41.0,24.0,0.5,4/11/2021 2:00
845,1585,,2.0,23.0,94.0,3.0,,,,24.0,1.0,4/11/2021 1:00
846,13017,147.0,24.0,19.0,93.0,25.0,,96.0,147.0,20.0,1.5,4/10/2021 21:00
847,13020,88.0,8.0,19.0,93.0,13.0,,57.0,88.0,20.0,1.5,4/10/2021 21:00
848,13013,164.0,21.0,19.0,93.0,31.0,,111.0,164.0,20.0,1.5,4/10/2021 21:00
849,13014,130.0,15.0,19.0,93.0,,,75.0,130.0,20.0,2.0,4/10/2021 21:00
850,13252,37.0,,17.1,98.7,1.0,988.6,27.0,37.0,17.3,1.0,4/11/2021 2:00
851,8767,89.0,,25.5,81.0,,,,89.0,29.0,3.6,4/15/2021 17:00
852,8688,62.0,,25.0,88.0,,,,62.0,27.0,3.6,4/14/2021 17:47
853,8641,78.0,0.3,25.0,88.0,7.8,,,78.0,27.0,4.6,4/15/2021 17:00
854,13012,49.0,2.0,17.2,82.9,3.0,926.8,37.0,49.0,20.2,1.0,4/7/2021 9:00
855,12488,,7.0,24.0,83.0,,,,,27.0,3.0,4/15/2021 18:00
856,13251,1.0,12.0,19.0,73.0,50.0,,1.0,1.0,24.0,3.6,2/26/2021 15:00
857,12976,50.0,4.0,25.0,88.0,9.0,,46.0,50.0,27.0,4.6,4/15/2021 18:00
858,13250,285.0,34.0,23.1,67.7,1.0,993.8,285.0,255.0,29.7,2.0,4/15/2021 18:00
859,5507,,,24.3,87.7,,994.2,,,26.5,2.0,4/15/2021 17:00
860,11778,50.0,98.0,11.0,68.6,4.0,,50.0,45.0,16.8,1.0,3/22/2021 13:00
861,12958,83.0,2.0,25.0,88.0,5.0,,83.0,79.0,27.0,3.6,4/15/2021 17:00
862,12957,26.0,4.0,25.0,88.0,5.0,,26.0,22.0,27.0,3.6,4/15/2021 18:00
863,13015,52.0,12.0,24.5,85.5,23.0,,50.0,52.0,27.0,4.8,4/15/2021 15:00
864,13018,31.0,2.0,24.5,85.5,6.0,,27.0,31.0,27.0,4.8,4/15/2021 15:00
865,13019,41.0,8.0,25.0,88.0,23.0,,35.0,41.0,27.0,4.6,4/15/2021 17:00
866,13026,1.0,6.0,23.0,74.0,27.0,,1.0,1.0,28.0,4.6,4/12/2021 5:00
867,1584,30.0,3.0,23.0,78.0,11.0,,19.0,30.0,27.0,3.0,4/15/2021 18:00
868,1585,,5.0,24.0,78.0,6.0,,,,28.0,4.6,4/15/2021 17:00
869,13017,15.0,8.0,25.0,88.0,12.0,,14.0,15.0,27.0,4.6,4/15/2021 17:00
870,13020,12.0,2.0,24.0,83.0,6.0,,10.0,12.0,27.0,5.1,4/15/2021 14:00
871,13013,60.0,8.0,24.0,83.0,13.0,,53.0,60.0,27.0,5.1,4/15/2021 14:00
872,13014,48.0,5.0,25.0,88.0,,,37.0,48.0,27.0,4.6,4/15/2021 17:00
873,13252,169.0,,23.4,78.4,1.0,979.0,169.0,106.0,27.5,1.0,4/15/2021 18:00
874,8767,80.0,,23.0,57.0,,,,80.0,32.5,2.3,4/16/2021 13:00
875,8688,62.0,,25.0,81.0,,,,62.0,28.5,3.3,4/14/2021 17:47
876,8641,102.0,0.1,21.0,58.0,7.4,,,102.0,30.0,4.1,4/16/2021 13:00
877,13012,60.0,4.0,20.5,95.2,10.0,925.0,43.0,60.0,21.3,2.0,4/16/2021 10:00
878,12488,,7.0,24.5,70.0,,,,,30.5,2.5,4/16/2021 13:00
879,13251,1.0,12.0,19.0,73.0,50.0,,1.0,1.0,24.0,3.6,2/26/2021 15:00
880,12976,31.0,2.0,21.0,58.0,9.0,,31.0,28.0,30.0,4.1,4/16/2021 13:00
881,13250,252.0,33.0,23.8,72.3,2.0,,252.0,243.0,29.3,2.0,4/16/2021 13:00
882,5507,,,25.2,88.9,,999.6,,,27.2,2.0,4/16/2021 12:00
883,11778,50.0,98.0,11.0,68.6,4.0,,50.0,45.0,16.8,1.0,3/22/2021 13:00
884,12958,51.0,1.0,21.0,58.0,4.0,,51.0,43.0,30.0,4.1,4/16/2021 13:00
885,12957,18.0,4.0,24.5,78.5,1.0,,16.0,18.0,28.5,4.3,4/16/2021 13:00
886,13015,62.0,20.0,24.5,78.5,23.0,,59.0,62.0,28.5,4.3,4/16/2021 12:00
887,13018,22.0,3.0,24.5,78.5,5.0,,16.0,22.0,28.5,4.3,4/16/2021 12:00
888,13019,36.0,6.0,24.5,78.5,21.0,,31.0,36.0,28.5,4.3,4/16/2021 12:00
889,13026,1.0,6.0,23.0,74.0,27.0,,1.0,1.0,28.0,4.6,4/12/2021 5:00
890,1584,46.0,2.0,24.0,70.0,11.0,,29.0,46.0,30.0,5.4,4/16/2021 13:00
891,1585,,1.0,24.0,66.0,1.0,,,,31.0,5.6,4/16/2021 13:00
892,13017,40.0,5.0,24.5,78.5,12.0,,38.0,40.0,28.5,4.3,4/16/2021 12:00
893,13020,26.0,2.0,24.5,78.5,4.0,,16.0,26.0,28.5,4.3,4/16/2021 12:00
894,13013,61.0,13.0,24.5,78.5,20.0,,59.0,61.0,28.5,4.3,4/16/2021 12:00
895,13014,45.0,7.0,24.5,78.5,,,35.0,45.0,28.5,4.3,4/16/2021 12:00
896,13252,129.0,,21.8,80.5,,985.2,129.0,115.0,25.4,2.0,4/16/2021 13:00
897,8767,65.0,,24.0,74.0,,,,65.0,29.0,3.0,4/18/2021 19:00
898,8688,121.0,,21.0,88.0,,,,121.0,23.0,1.5,4/18/2021 20:00
899,8641,153.0,0.2,21.0,88.0,7.4,,,153.0,23.0,1.5,4/18/2021 20:00
900,13012,116.0,7.0,19.6,66.7,20.0,923.5,64.0,116.0,26.3,2.0,4/18/2021 20:00
901,12488,,7.0,24.0,88.0,,,,,26.0,1.5,4/18/2021 20:00
902,13251,1.0,12.0,19.0,73.0,50.0,,1.0,1.0,24.0,3.6,2/26/2021 15:00
903,12976,83.0,6.0,21.0,88.0,7.0,,54.0,83.0,23.0,1.5,4/18/2021 20:00
904,13250,,37.0,20.8,85.3,2.0,998.7,3.0,12.0,23.4,2.0,4/18/2021 20:00
905,5507,,,23.1,94.7,,997.6,,,24.0,1.0,4/18/2021 19:00
906,11778,50.0,98.0,11.0,68.6,4.0,,50.0,45.0,16.8,1.0,3/22/2021 13:00
907,12958,128.0,4.0,21.0,88.0,8.0,,72.0,128.0,23.0,1.5,4/18/2021 20:00
908,12957,75.0,6.0,21.0,88.0,20.0,,58.0,75.0,23.0,2.3,4/18/2021 20:00
909,13015,122.0,19.0,21.0,88.0,26.0,,86.0,122.0,23.0,2.0,4/18/2021 18:00
910,13018,64.0,4.0,21.0,88.0,9.0,,49.0,64.0,23.0,2.0,4/18/2021 18:00
911,13019,124.0,19.0,21.0,88.0,39.0,,74.0,124.0,23.0,2.3,4/18/2021 18:00
912,13026,1.0,6.0,23.0,74.0,27.0,,1.0,1.0,28.0,4.6,4/12/2021 5:00
913,1584,32.0,9.0,23.0,78.0,11.0,,20.0,32.0,27.0,1.0,4/18/2021 20:00
914,1585,,1.0,23.0,78.0,1.0,,,,27.0,1.5,4/18/2021 19:00
915,13017,121.0,12.0,21.0,88.0,18.0,,83.0,121.0,23.0,2.0,4/18/2021 18:00
916,13020,65.0,3.0,21.0,88.0,6.0,,52.0,65.0,23.0,2.0,4/18/2021 18:00
917,13013,128.0,9.0,21.0,88.0,19.0,,84.0,128.0,23.0,2.0,4/18/2021 18:00
918,13014,117.0,14.0,21.0,88.0,,,81.0,117.0,23.0,2.0,4/18/2021 18:00
919,13252,74.0,,18.4,95.7,,986.6,74.0,41.0,19.1,2.0,4/18/2021 6:00
920,8767,50.0,,24.5,62.0,,,,50.0,32.5,3.0,4/23/2021 13:00
921,8688,54.0,,25.0,70.0,,,,54.0,31.0,5.6,4/23/2021 14:00
922,8641,87.0,0.1,26.0,79.0,6.9,,,87.0,30.0,5.6,4/23/2021 13:00
923,13012,28.0,3.0,21.3,68.6,9.0,921.7,23.0,28.0,27.6,3.0,4/23/2021 14:00
924,12488,,5.0,24.5,64.0,,,,,32.0,3.8,4/23/2021 14:00
925,13251,1.0,12.0,19.0,73.0,50.0,,1.0,1.0,24.0,3.6,2/26/2021 15:00
926,12976,43.0,3.0,26.0,79.0,11.0,,42.0,43.0,30.0,5.6,4/23/2021 13:00
927,13250,157.0,33.0,24.0,58.6,2.0,992.1,115.0,157.0,33.2,4.0,4/23/2021 14:00
928,5507,,,25.2,93.1,,992.8,,,26.4,2.0,4/23/2021 13:00
929,11778,50.0,98.0,11.0,68.6,4.0,,50.0,45.0,16.8,1.0,3/22/2021 13:00
930,12958,56.0,2.0,25.0,88.0,6.0,,56.0,54.0,27.0,4.6,4/22/2021 21:00
931,12957,28.0,5.0,25.5,74.5,2.0,,26.0,28.0,30.5,5.6,4/23/2021 14:00
932,13015,48.0,21.0,25.5,74.5,30.0,,47.0,48.0,30.5,5.6,4/23/2021 13:00
933,13018,22.0,2.0,25.5,74.5,5.0,,17.0,22.0,30.5,5.6,4/23/2021 13:00
934,13019,38.0,5.0,25.5,74.5,20.0,,32.0,38.0,30.5,5.6,4/23/2021 13:00
935,13026,1.0,6.0,23.0,74.0,27.0,,1.0,1.0,28.0,4.6,4/12/2021 5:00
936,1584,51.0,3.0,24.0,66.0,11.0,,33.0,51.0,31.0,5.1,4/23/2021 14:00
937,1585,,1.0,25.0,70.0,4.0,,,,31.0,4.6,4/23/2021 13:00
938,13017,46.0,6.0,25.5,74.5,15.0,,45.0,46.0,30.5,5.6,4/23/2021 13:00
939,13020,18.0,2.0,25.5,74.5,4.0,,13.0,18.0,30.5,5.6,4/23/2021 13:00
940,13013,37.0,10.0,25.5,74.5,18.0,,37.0,37.0,30.5,5.6,4/23/2021 13:00
941,13014,49.0,5.0,25.5,74.5,,,37.0,49.0,30.5,5.6,4/23/2021 13:00
942,13252,102.0,,24.2,66.8,1.0,977.5,102.0,86.0,31.1,3.0,4/23/2021 14:00
943,8767,70.0,,26.0,74.0,,,,70.0,31.0,1.5,4/27/2021 10:00
944,8688,74.0,,20.0,78.0,,,,74.0,24.0,3.0,4/27/2021 10:00
945,8641,85.0,0.1,20.0,78.0,7.4,,,85.0,24.0,3.0,4/27/2021 10:00
946,13012,30.0,3.0,20.7,92.3,7.0,925.9,24.0,30.0,22.0,1.0,4/27/2021 10:00
947,12488,,9.0,22.0,74.0,,,,,27.0,4.1,4/27/2021 11:00
948,13251,1.0,12.0,19.0,73.0,50.0,,1.0,1.0,24.0,3.6,2/26/2021 15:00
949,12976,140.0,5.0,20.0,78.0,13.0,,140.0,76.0,24.0,3.0,4/27/2021 10:00
950,13250,,35.0,20.6,81.3,1.0,,1.0,29.0,24.0,2.0,4/27/2021 11:00
951,5507,,,22.3,91.3,,,,,23.8,1.0,4/27/2021 10:00
952,11778,50.0,98.0,11.0,68.6,4.0,,50.0,45.0,16.8,1.0,3/22/2021 13:00
953,12958,20.0,3.0,20.0,78.0,3.0,,18.0,20.0,24.0,3.0,4/27/2021 10:00
954,12957,19.0,30.0,21.0,73.0,4.0,,19.0,18.0,26.0,2.5,4/27/2021 10:00
955,13015,59.0,36.0,20.0,78.0,39.0,,53.0,59.0,24.0,3.0,4/27/2021 9:00
956,13018,16.0,3.0,20.0,78.0,10.0,,11.0,16.0,24.0,3.0,4/27/2021 9:00
957,13019,28.0,9.0,21.0,73.0,26.0,,21.0,28.0,26.0,2.5,4/27/2021 10:00
958,13026,1.0,6.0,23.0,74.0,27.0,,1.0,1.0,28.0,4.6,4/12/2021 5:00
959,1584,32.0,2.0,23.0,70.0,11.0,,21.0,32.0,29.0,4.6,4/27/2021 10:00
960,1585,,1.0,24.0,66.0,2.0,,,,31.0,3.0,4/27/2021 10:00
961,13017,51.0,8.0,21.0,73.0,13.0,,51.0,51.0,26.0,2.5,4/27/2021 10:00
962,13020,18.0,3.0,20.0,78.0,8.0,,13.0,18.0,24.0,3.0,4/27/2021 9:00
963,13013,63.0,15.0,20.0,78.0,21.0,,57.0,63.0,24.0,3.0,4/27/2021 9:00
964,13014,43.0,9.0,20.0,78.0,,,29.0,43.0,24.0,3.0,4/27/2021 9:00
965,13252,52.0,,18.9,89.4,1.0,988.6,52.0,51.0,20.7,1.0,4/27/2021 11:00
966,8767,74.0,,21.5,46.0,,,,74.0,34.5,2.0,4/29/2021 12:00
967,8688,34.0,,15.0,47.0,,,,34.0,27.0,2.0,4/29/2021 13:00
968,8641,74.0,0.1,16.0,50.0,7.8,,,74.0,27.0,1.5,4/29/2021 12:00
969,13012,19.0,1.0,18.5,53.8,3.0,927.3,16.0,19.0,28.8,4.0,4/29/2021 13:00
970,12488,,5.0,24.0,66.0,,,,,31.0,4.6,4/29/2021 13:00
971,13251,1.0,12.0,19.0,73.0,50.0,,1.0,1.0,24.0,3.6,2/26/2021 15:00
972,12976,53.0,2.0,16.0,50.0,9.0,,52.0,53.0,27.0,1.5,4/29/2021 12:00
973,13250,,37.0,19.9,89.5,1.0,,1.0,29.0,21.7,1.0,4/29/2021 13:00
974,5507,,,19.4,95.2,,,,,20.2,1.0,4/29/2021 12:00
975,11778,50.0,98.0,11.0,68.6,4.0,,50.0,45.0,16.8,1.0,3/22/2021 13:00
976,12958,27.0,2.0,16.0,50.0,2.0,,25.0,27.0,27.0,1.5,4/29/2021 12:00
977,12957,35.0,3.0,15.0,47.0,2.0,,33.0,35.0,27.0,2.0,4/29/2021 13:00
978,13015,91.0,29.0,22.0,74.0,37.0,,65.0,91.0,27.0,2.8,4/27/2021 15:00
979,13018,36.0,4.0,22.0,78.0,6.0,,23.0,36.0,26.0,3.0,4/27/2021 16:00
980,13019,60.0,13.0,22.0,78.0,28.0,,45.0,60.0,26.0,3.0,4/27/2021 16:00
981,13026,1.0,6.0,23.0,74.0,27.0,,1.0,1.0,28.0,4.6,4/12/2021 5:00
982,1584,42.0,3.0,20.0,46.0,11.0,,34.0,42.0,33.0,3.6,4/29/2021 13:00
983,1585,,1.0,22.0,58.0,2.0,,,,31.0,4.6,4/29/2021 12:00
984,13017,41.0,17.0,22.0,78.0,18.0,,37.0,41.0,26.0,3.0,4/27/2021 16:00
985,13020,32.0,3.0,22.0,78.0,7.0,,27.0,32.0,26.0,3.0,4/27/2021 16:00
986,13013,74.0,12.0,22.0,78.0,19.0,,63.0,74.0,26.0,3.0,4/27/2021 16:00
987,13014,30.0,5.0,16.0,50.0,,,21.0,30.0,27.0,1.5,4/29/2021 11:00
988,13252,107.0,,18.9,73.2,1.0,990.0,107.0,60.0,24.0,1.0,4/29/2021 13:00
989,8767,78.0,,24.5,76.5,,,,78.0,29.0,3.6,4/27/2021 19:00
990,8688,131.0,,25.0,94.0,,,,131.0,26.0,3.0,5/2/2021 8:00
991,8641,76.0,0.2,25.0,94.0,8.7,,,76.0,26.0,3.0,5/2/2021 8:00
992,13012,19.0,1.0,17.6,44.5,3.0,922.8,17.0,19.0,31.1,4.0,4/29/2021 17:00
993,12488,,5.0,24.0,80.5,,,,,27.5,3.8,4/29/2021 17:00
994,13251,1.0,12.0,19.0,73.0,50.0,,1.0,1.0,24.0,3.6,2/26/2021 15:00
995,12976,108.0,3.0,17.0,51.0,11.0,,108.0,91.0,28.0,1.5,4/29/2021 17:00
996,13250,,44.0,19.2,64.6,2.0,,1.0,29.0,26.4,2.0,4/29/2021 17:00
997,5507,,,22.7,84.5,,999.1,,,25.5,2.0,4/29/2021 16:00
998,11778,50.0,98.0,11.0,68.6,4.0,,50.0,45.0,16.8,1.0,3/22/2021 13:00
999,12958,30.0,2.0,17.0,51.0,3.0,,28.0,30.0,28.0,1.5,4/29/2021 17:00
1000,12957,44.0,3.0,17.0,51.0,5.0,,38.0,44.0,28.0,1.0,4/29/2021 17:00
1001,13015,91.0,29.0,22.0,74.0,37.0,,65.0,91.0,27.0,2.8,4/27/2021 15:00
1002,13018,36.0,4.0,22.0,78.0,6.0,,23.0,36.0,26.0,3.0,4/27/2021 16:00
1003,13019,60.0,13.0,22.0,78.0,28.0,,45.0,60.0,26.0,3.0,4/27/2021 16:00
1004,13026,1.0,6.0,23.0,74.0,27.0,,1.0,1.0,28.0,4.6,4/12/2021 5:00
1005,1584,40.0,3.0,23.0,68.0,11.0,,34.0,40.0,29.5,5.1,4/29/2021 17:00
1006,1585,,1.0,24.0,74.0,1.0,,,,29.0,5.6,4/29/2021 17:00
1007,13017,41.0,17.0,22.0,78.0,18.0,,37.0,41.0,26.0,3.0,4/27/2021 16:00
1008,13020,32.0,3.0,22.0,78.0,7.0,,27.0,32.0,26.0,3.0,4/27/2021 16:00
1009,13013,74.0,12.0,22.0,78.0,19.0,,63.0,74.0,26.0,3.0,4/27/2021 16:00
1010,13014,27.0,5.0,17.5,52.5,,,19.0,27.0,28.0,1.2,4/29/2021 14:00
1011,13252,107.0,,17.8,50.6,1.0,983.7,107.0,57.0,29.1,1.0,4/29/2021 17:00
1012,8767,91.0,,22.5,64.0,,,,91.0,30.0,2.8,5/5/2021 7:00
1013,8688,33.0,,22.0,94.0,,,,33.0,23.0,4.6,5/5/2021 8:00
1014,8641,74.0,0.2,21.0,94.0,8.7,,,74.0,22.0,5.6,5/5/2021 7:00
1015,13012,25.0,2.0,19.5,81.7,4.0,924.4,17.0,25.0,22.8,2.0,5/5/2021 7:00
1016,12488,,8.0,24.0,74.0,,,,,29.0,2.5,5/5/2021 8:00
1017,13251,1.0,12.0,19.0,73.0,50.0,,1.0,1.0,24.0,3.6,2/26/2021 15:00
1018,12976,153.0,3.0,22.0,94.0,12.0,,85.0,153.0,23.0,4.6,5/5/2021 7:00
1019,13250,1.0,34.0,22.7,93.0,3.0,999.7,1.0,,23.9,2.0,5/5/2021 3:00
1020,5507,,,24.7,71.6,,993.2,,,30.4,2.0,4/29/2021 17:00
1021,11778,50.0,98.0,11.0,68.6,4.0,,50.0,45.0,16.8,1.0,3/22/2021 13:00
1022,12958,51.0,1.0,22.0,94.0,4.0,,51.0,48.0,23.0,4.6,5/5/2021 7:00
1023,12957,49.0,4.0,21.5,94.0,6.0,,39.0,49.0,22.5,5.6,5/5/2021 7:00
1024,13015,91.0,29.0,22.0,74.0,37.0,,65.0,91.0,27.0,2.8,4/27/2021 15:00
1025,13018,36.0,4.0,22.0,78.0,6.0,,23.0,36.0,26.0,3.0,4/27/2021 16:00
1026,13019,60.0,13.0,22.0,78.0,28.0,,45.0,60.0,26.0,3.0,4/27/2021 16:00
1027,13026,1.0,6.0,23.0,74.0,27.0,,1.0,1.0,28.0,4.6,4/12/2021 5:00
1028,1584,58.0,1.0,24.5,88.0,11.0,,33.0,58.0,26.5,1.0,5/4/2021 23:00
1029,1585,,7.0,23.0,62.0,7.0,,,,31.0,3.6,5/5/2021 8:00
1030,13017,41.0,17.0,22.0,78.0,18.0,,37.0,41.0,26.0,3.0,4/27/2021 16:00
1031,13020,32.0,3.0,22.0,78.0,7.0,,27.0,32.0,26.0,3.0,4/27/2021 16:00
1032,13013,74.0,12.0,22.0,78.0,19.0,,63.0,74.0,26.0,3.0,4/27/2021 16:00
1033,13014,41.0,5.0,25.0,79.0,,,29.0,41.0,29.0,5.6,5/4/2021 20:00
1034,13252,40.0,,22.0,97.0,1.0,983.0,37.0,40.0,22.5,4.0,5/5/2021 3:00
1035,8767,55.0,,22.5,49.0,,,,55.0,34.5,2.3,5/10/2021 12:00
1036,8688,53.0,,23.0,52.0,,,,53.0,34.0,4.1,5/10/2021 12:00
1037,8641,112.0,0.1,23.0,49.0,6.4,,,112.0,35.0,4.1,5/10/2021 12:00
1038,13012,40.0,3.0,20.8,81.3,7.0,924.0,31.0,40.0,24.2,1.0,5/10/2021 13:00
1039,12488,,7.0,24.0,53.0,,,,,35.0,4.6,5/10/2021 13:00
1040,13251,1.0,12.0,19.0,73.0,50.0,,1.0,1.0,24.0,3.6,2/26/2021 15:00
1041,12976,76.0,1.0,23.0,52.0,7.0,,68.0,76.0,34.0,4.1,5/10/2021 12:00
1042,13250,,34.0,25.9,72.7,1.0,995.3,1.0,,31.4,3.0,5/10/2021 13:00
1043,5507,,,24.7,71.6,,993.2,,,30.4,2.0,4/29/2021 17:00
1044,11778,50.0,98.0,11.0,68.6,4.0,,50.0,45.0,16.8,1.0,3/22/2021 13:00
1045,12958,,1.0,26.0,94.0,13.0,,39.0,39.0,27.0,3.0,5/10/2021 1:00
1046,12957,37.0,6.0,26.0,94.0,2.0,,34.0,37.0,27.0,2.5,5/10/2021 1:00
1047,13015,91.0,29.0,22.0,74.0,37.0,,65.0,91.0,27.0,2.8,4/27/2021 15:00
1048,13018,36.0,4.0,22.0,78.0,6.0,,23.0,36.0,26.0,3.0,4/27/2021 16:00
1049,13019,60.0,13.0,22.0,78.0,28.0,,45.0,60.0,26.0,3.0,4/27/2021 16:00
1050,13026,1.0,6.0,23.0,74.0,27.0,,1.0,1.0,28.0,4.6,4/12/2021 5:00
1051,1584,,1.0,26.0,88.0,10.0,,33.0,58.0,28.0,2.3,5/5/2021 1:00
1052,1585,,1.0,23.0,55.0,1.0,,,,33.0,5.4,5/10/2021 12:00
1053,13017,41.0,17.0,22.0,78.0,18.0,,37.0,41.0,26.0,3.0,4/27/2021 16:00
1054,13020,32.0,3.0,22.0,78.0,7.0,,27.0,32.0,26.0,3.0,4/27/2021 16:00
1055,13013,74.0,12.0,22.0,78.0,19.0,,63.0,74.0,26.0,3.0,4/27/2021 16:00
1056,13014,18.0,5.0,22.5,83.0,,,12.0,18.0,25.5,1.2,5/5/2021 14:00
1057,13252,113.0,,24.2,65.7,1.0,979.0,113.0,87.0,31.4,3.0,5/10/2021 13:00
1058,8767,70.0,,23.0,49.0,,,,70.0,35.0,2.0,5/11/2021 13:00
1059,8688,58.0,,25.0,56.0,,,,58.0,35.0,2.0,5/11/2021 13:00
1060,8641,117.0,0.1,25.0,56.0,7.4,,,117.0,35.0,2.0,5/11/2021 13:00
1061,13012,52.0,3.0,22.8,73.4,6.0,924.1,37.0,52.0,28.0,4.0,5/11/2021 13:00
1062,12488,,6.0,24.5,51.5,,,,,36.0,4.1,5/11/2021 13:00
1064,12976,50.0,1.0,26.0,94.0,5.0,,39.0,50.0,27.0,3.0,5/11/2021 5:00
1065,13250,,34.0,24.7,56.8,1.0,992.5,1.0,,34.5,3.0,5/10/2021 16:00
1067,11778,50.0,98.0,11.0,68.6,4.0,,50.0,45.0,16.8,1.0,3/22/2021 13:00
1068,12958,41.0,1.0,27.0,94.0,5.0,,39.0,41.0,28.0,4.1,5/11/2021 2:00
1069,12957,56.0,7.0,26.0,94.0,2.0,,40.0,56.0,27.0,3.0,5/11/2021 5:00
1070,13015,91.0,29.0,22.0,74.0,37.0,,65.0,91.0,27.0,2.8,4/27/2021 15:00
1071,13018,36.0,4.0,22.0,78.0,6.0,,23.0,36.0,26.0,3.0,4/27/2021 16:00
1072,13019,60.0,13.0,22.0,78.0,28.0,,45.0,60.0,26.0,3.0,4/27/2021 16:00
1073,13026,1.0,6.0,23.0,74.0,27.0,,1.0,1.0,28.0,4.6,4/12/2021 5:00
1074,1584,,1.0,26.0,88.0,10.0,,33.0,58.0,28.0,2.3,5/5/2021 1:00
1075,1585,,1.0,24.0,62.0,1.0,,,,32.0,5.1,5/11/2021 13:00
1076,13017,41.0,17.0,22.0,78.0,18.0,,37.0,41.0,26.0,3.0,4/27/2021 16:00
